iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
131,0.6302474761011347,0.08641303454989753,0.9205131063086656,0.008360697165452829,0.5172902505731317,0.10255861828786532,0.19235460641500027,0.00860486291446765
132,0.6242034498039438,0.07765103507933732,0.9211781676548416,0.00869388292934965,0.5201770993695001,0.09916542568167781,0.19072713190505958,0.008286389548802274
133,0.6260489727020984,0.08001509640475307,0.9225115009881749,0.007975914140466318,0.5180902170045855,0.09700172576621152,0.1897408065641732,0.0083712826540129
134,0.6313000195202422,0.07102196897864134,0.9221489932164779,0.008649531809088454,0.5178358198227843,0.09551040170133067,0.1884769912437682,0.00809119366802752
135,0.6313180229944664,0.07379382081730404,0.924559191623473,0.008578678344063723,0.5163852311294854,0.09438592808648248,0.18747109376729423,0.008608303448625754
136,0.6381635458926209,0.07413427548437904,0.9258709798534074,0.0074041459264230685,0.5133944557003034,0.09739267229490287,0.18575103366769236,0.007251089675153483
137,0.6313180229944664,0.07379382081730404,0.9276130358058635,0.00747910446999836,0.5150458059019885,0.09749210923827656,0.18492879871999665,0.0073329446962487185
138,0.6344578985920691,0.08605538977232345,0.9267006681904156,0.0073147186993623116,0.5174011101717105,0.09775529259221465,0.18377110811049333,0.007425497791041884
139,0.638245559998095,0.0798195604442175,0.9272439332099687,0.007071412150457223,0.516524637244711,0.09813084021059748,0.18288240336451927,0.007524645842365944
140,0.6302975659432778,0.0815488088714809,0.9273173592594801,0.008668475381003321,0.5172958857072623,0.09787661406684434,0.1820520641032815,0.0077072462446098385
141,0.6327102663382178,0.07942863045368843,0.9296609398822946,0.007859195021417874,0.5182214395918666,0.09800902451605249,0.18113845729142883,0.007818570810809493
